Date,Time,open,close,high,low,open_day,close_day,high_day,low_day,rsi_daily,volume_daily,ATR_daily,AvgATR_50,slowK,slowD
1201120,2300,74.48,74.40000000000001,74.72,72.95999999999999,74.48,74.40000000000001,74.72,72.95999999999999,35.65,7244093.00,1.76,4.79,9.33,6.80
1201123,2300,73.40000000000001,73.44,74.90000000000001,72.16,73.40000000000001,73.44,74.90000000000001,72.16,34.78,8152762.00,2.74,4.78,8.59,8.10
1201124,2300,71.92,72.2,73.45999999999999,71.76000000000001,71.92,72.2,73.45999999999999,71.76000000000001,33.63,8450426.00,1.70,4.75,7.21,8.38
1201125,2300,72.28,69.56,73.23999999999999,69.44,72.28,69.56,73.23999999999999,69.44,31.28,6235212.00,3.80,4.76,4.16,6.66
1201127,2300,69.0,70.04000000000001,70.55,68.40000000000001,69.0,70.04000000000001,70.55,68.40000000000001,32.21,4123682.00,2.15,4.68,4.59,5.32
1201130,2300,70.28,68.72,72.68000000000001,68.59999999999999,70.28,68.72,72.68000000000001,68.59999999999999,30.96,7111855.00,4.08,4.66,4.42,4.39
1201201,2300,68.04000000000001,69.40000000000001,69.68000000000001,67.59999999999999,68.04000000000001,69.40000000000001,69.68000000000001,67.59999999999999,32.41,9515308.00,2.08,4.52,8.43,5.81
1201202,2300,69.52,69.04000000000001,69.52,67.56,69.52,69.04000000000001,69.52,67.56,32.03,7652987.00,1.96,4.49,7.92,6.92
1201203,2300,68.2,69.68000000000001,70.26000000000001,68.0,68.2,69.68000000000001,70.26000000000001,68.0,33.53,8596836.00,2.26,4.41,12.87,9.74
1201204,2300,68.84,68.44,68.88,67.8,68.84,68.44,68.88,67.8,32.05,8656391.00,1.88,4.34,12.38,11.06
1201207,2300,69.16,68.84,69.54000000000001,68.48,69.16,68.84,69.54000000000001,68.48,33.08,7489837.00,1.10,4.28,14.46,13.23
1201208,2300,69.28,66.36,69.38,66.36,69.28,66.36,69.38,66.36,30.05,7457534.00,3.02,4.31,7.61,11.48
1201209,2300,65.64,68.8,69.40000000000001,65.12,65.64,68.8,69.40000000000001,65.12,36.23,16765700.00,4.28,4.32,16.58,12.88
1201210,2300,69.36,69.44,69.88,67.54000000000001,69.36,69.44,69.88,67.54000000000001,37.79,11551385.00,2.34,4.30,25.92,16.70
1201211,2300,71.16,72.0,73.92,70.08,71.16,72.0,73.92,70.08,43.69,14058260.00,4.48,4.32,48.44,30.31
1201214,2300,69.68000000000001,73.64,73.92,69.04000000000001,69.68000000000001,73.64,73.92,69.04000000000001,47.15,9848443.00,4.88,4.31,69.53,47.97
1201215,2300,71.95999999999999,70.23999999999999,72.8,70.16,71.95999999999999,70.23999999999999,72.8,70.16,41.46,10592185.00,3.48,4.30,74.95,64.31
1201216,2300,70.08,67.95999999999999,70.84,67.88,70.08,67.95999999999999,70.84,67.88,38.14,10421775.00,2.96,4.26,62.42,68.97
1201217,2300,68.08,67.0,68.48,66.48,68.08,67.0,68.48,66.48,36.80,9801042.00,2.00,4.22,37.27,58.21
1201218,2300,67.52,68.31999999999999,70.28,67.48,67.52,68.31999999999999,70.28,67.48,39.92,12979799.00,3.28,4.20,30.00,43.23
1201221,2300,75.12,73.76000000000001,77.88,72.23999999999999,75.12,73.76000000000001,77.88,72.23999999999999,50.72,22317767.00,9.56,4.29,45.19,37.49
1201222,2300,72.92,72.44,73.92,72.04000000000001,72.92,72.44,73.92,72.04000000000001,48.45,9096113.00,1.88,4.29,55.83,43.67
1201223,2300,70.88,69.52,71.06,68.23999999999999,70.88,69.52,71.06,68.23999999999999,43.77,8262285.00,4.20,4.31,53.19,51.40
1201224,2300,68.52,67.52,68.56,67.5,68.52,67.52,68.56,67.5,40.86,3510678.00,2.02,4.30,36.89,48.63
1201228,2300,66.52,67.28,67.36,66.23999999999999,66.52,67.28,67.36,66.23999999999999,40.51,5023795.00,1.28,4.23,23.41,37.83
1201229,2300,66.31999999999999,69.72,71.04000000000001,66.23999999999999,66.31999999999999,69.72,71.04000000000001,66.23999999999999,45.59,9087976.00,4.80,4.28,23.93,28.07
1201230,2300,69.40000000000001,67.2,69.72,66.95999999999999,69.40000000000001,67.2,69.72,66.95999999999999,41.63,6893111.00,2.76,4.24,20.78,22.70
1201231,2300,67.12,67.16,68.28,65.84,67.12,67.16,68.28,65.84,41.57,7337167.00,2.44,4.25,18.88,21.19
1210104,2300,67.08,73.0,75.2,67.0,67.08,73.0,75.2,67.0,52.60,17689956.00,8.20,4.34,26.43,22.03
1210105,2300,74.76000000000001,70.56,74.84,69.94,74.76000000000001,70.56,74.84,69.94,48.48,11652609.00,4.90,4.37,36.54,27.28
1210106,2300,69.88,70.2,72.0,66.16,69.88,70.2,72.0,66.16,47.89,18567598.00,5.84,4.43,44.96,35.98
1210107,2300,67.2,66.0,67.48,66.0,67.2,66.0,67.48,66.0,41.48,9767076.00,4.20,4.33,25.58,35.70
1210108,2300,65.59999999999999,65.40000000000001,67.76000000000001,64.92,65.59999999999999,65.40000000000001,67.76000000000001,64.92,40.65,11105987.00,2.84,4.31,13.50,28.01
1210111,2300,67.8,69.36,69.59999999999999,66.76000000000001,67.8,69.36,69.59999999999999,66.76000000000001,48.08,10320863.00,4.20,4.11,13.38,17.49
1210112,2300,67.8,67.0,69.8,66.8,67.8,67.0,69.8,66.8,44.51,8435363.00,3.00,3.95,19.34,15.41
1210113,2300,66.95999999999999,65.95999999999999,67.44,65.36,66.95999999999999,65.95999999999999,67.44,65.36,42.99,7319897.00,2.08,3.89,22.55,18.42
1210114,2300,65.40000000000001,66.72,67.08,64.56,65.40000000000001,66.72,67.08,64.56,44.48,9417713.00,2.52,3.84,16.92,19.60
1210115,2300,67.72,68.44,70.0,66.72,67.72,68.44,70.0,66.72,47.80,14437857.00,3.28,3.76,22.43,20.64
1210119,2300,66.76000000000001,66.52,67.72,66.12,66.76000000000001,66.52,67.72,66.12,44.59,10834955.00,2.32,3.62,25.06,21.47
1210120,2300,65.64,65.23999999999999,66.59999999999999,64.88,65.64,65.23999999999999,66.59999999999999,64.88,42.54,8728267.00,1.72,3.59,20.43,22.64
1210121,2300,65.28,64.72,66.31999999999999,64.59999999999999,65.28,64.72,66.31999999999999,64.59999999999999,41.70,10699435.00,1.72,3.50,8.77,18.09
1210122,2300,66.31999999999999,65.59999999999999,66.7,64.8,66.31999999999999,65.59999999999999,66.7,64.8,43.73,10742077.00,1.98,3.36,5.89,11.70
1210125,2300,66.2,68.23999999999999,71.09999999999999,65.76000000000001,66.2,68.23999999999999,71.09999999999999,65.76000000000001,49.40,18518593.00,5.50,3.40,15.46,10.04
1210126,2300,67.04000000000001,68.8,68.8,64.2,67.04000000000001,68.8,68.8,64.2,50.54,12165467.00,4.60,3.42,32.45,17.93
1210127,2300,70.68000000000001,81.0,82.23999999999999,70.56,70.68000000000001,81.0,82.23999999999999,70.56,67.64,31098585.00,13.44,3.55,69.44,39.12
1210128,2300,77.52,79.16,81.12,75.28,77.52,79.16,81.12,75.28,64.04,19174519.00,5.84,3.54,82.86,61.58
1210129,2300,81.16,84.31999999999999,87.04000000000001,76.76000000000001,81.16,84.31999999999999,87.04000000000001,76.76000000000001,69.02,30786907.00,10.28,3.69,88.05,80.12
1210201,2300,80.36,79.52,85.16,78.42,80.36,79.52,85.16,78.42,60.62,16282682.00,6.74,3.75,79.10,83.34
1210202,2300,75.64,72.76000000000001,75.84,72.0,75.64,72.76000000000001,75.84,72.0,51.17,10596638.00,7.52,3.82,64.21,77.12
1210203,2300,71.16,69.0,72.23999999999999,68.88,71.16,69.0,72.23999999999999,68.88,46.80,9367931.00,3.88,3.84,41.86,61.72
1210204,2300,67.52,66.0,67.68000000000001,66.0,67.52,66.0,67.68000000000001,66.0,43.60,7632096.00,3.00,3.86,22.12,42.73
1210205,2300,65.68000000000001,65.88,67.23999999999999,65.64,65.68000000000001,65.88,67.23999999999999,65.64,43.47,8669665.00,1.60,3.84,12.08,25.36
1210208,2300,65.52,65.31999999999999,66.52,65.31999999999999,65.52,65.31999999999999,66.52,65.31999999999999,42.84,6537724.00,1.20,3.83,6.71,13.64
1210209,2300,66.23999999999999,65.59999999999999,66.68000000000001,64.76000000000001,66.23999999999999,65.59999999999999,66.68000000000001,64.76000000000001,43.29,8565446.00,1.92,3.79,6.13,8.31
1210210,2300,65.16,66.68000000000001,68.59999999999999,65.04000000000001,65.16,66.68000000000001,68.59999999999999,65.04000000000001,45.06,16740337.00,3.56,3.82,7.30,6.71
1210211,2300,65.84,65.12,68.16,65.04000000000001,65.84,65.12,68.16,65.04000000000001,42.97,12312057.00,3.12,3.80,7.01,6.81
1210212,2300,65.72,62.96,65.72,62.84,65.72,62.96,65.72,62.84,40.19,12277726.00,2.88,3.81,5.04,6.45
1210216,2300,63.24,63.64,64.36,62.4,63.24,63.64,64.36,62.4,41.47,13395502.00,1.96,3.81,3.18,5.07
1210217,2300,64.64,62.32,65.72,62.12,64.64,62.32,65.72,62.12,39.69,13799696.00,3.60,3.84,2.11,3.44
1210218,2300,64.08,62.64,64.88,62.0,64.08,62.64,64.88,62.0,40.36,13717265.00,2.88,3.86,2.79,2.69
1210219,2300,62.08,60.4,62.26,59.68,62.08,60.4,62.26,59.68,37.25,15575108.00,2.96,3.90,2.07,2.32
1210222,2300,62.4,62.92,62.96,60.6,62.4,62.92,62.96,60.6,42.61,13786236.00,2.56,3.89,6.90,3.92
1210223,2300,63.28,60.32,66.40000000000001,60.24,63.28,60.32,66.40000000000001,60.24,38.92,23321337.00,6.16,3.93,8.49,5.82
1210224,2300,61.92,57.92,62.56,57.76,61.92,57.92,62.56,57.76,35.83,14923477.00,4.80,3.98,10.21,8.53
1210225,2300,59.2,67.16,68.8,58.2,59.2,67.16,68.8,58.2,51.71,38904226.00,10.88,4.10,29.62,16.11
1210226,2300,64.31999999999999,64.12,69.16,62.6,64.31999999999999,64.12,69.16,62.6,47.54,30340711.00,6.56,4.14,47.84,29.22
1210301,2300,60.32,59.36,60.32,58.6,60.32,59.36,60.32,58.6,41.85,13451392.00,5.52,4.18,51.30,42.92
1210302,2300,59.48,59.88,60.19,58.64,59.48,59.88,60.19,58.64,42.66,12459196.00,1.55,4.15,29.47,42.87
1210303,2300,59.44,62.44,62.6,58.92,59.44,62.44,62.6,58.92,46.59,25533560.00,3.68,4.18,24.56,35.11
1210304,2300,61.72,65.08,67.84,60.32,61.72,65.08,67.84,60.32,50.37,30643056.00,7.52,4.27,41.29,31.77
1210305,2300,62.6,60.48,66.95999999999999,60.28,62.6,60.48,66.95999999999999,60.28,44.47,25969922.00,6.68,4.21,43.04,36.30
1210308,2300,60.6,61.56,62.08,59.32,60.6,61.56,62.08,59.32,46.07,17492812.00,2.76,4.23,40.47,41.60
1210309,2300,59.84,59.08,60.12,58.36,59.84,59.08,60.12,58.36,43.00,13218506.00,3.20,4.21,22.92,35.48
1210310,2300,57.48,58.32,58.78,57.48,57.48,58.32,58.78,57.48,42.08,11413537.00,1.60,4.20,17.29,26.89
1210311,2300,57.4,56.88,57.52,56.48,57.4,56.88,57.52,56.48,40.32,10685379.00,1.84,4.21,7.16,15.79
1210312,2300,57.92,55.8,58.12,55.8,57.92,55.8,58.12,55.8,38.99,11852017.00,2.32,4.16,3.29,9.24
1210315,2300,55.64,52.64,56.06,52.44,55.64,52.64,56.06,52.44,35.34,12619490.00,3.62,4.18,1.40,3.95
1210316,2300,52.56,52.64,52.72,51.08,52.56,52.64,52.72,51.08,35.34,12806700.00,1.64,4.16,3.65,2.78
1210317,2300,53.2,50.36,53.5,50.28,53.2,50.36,53.5,50.28,32.78,16423598.00,3.22,4.06,3.43,2.83
1210318,2300,51.44,53.16,53.64,50.4,51.44,53.16,53.64,50.4,38.67,15636887.00,3.28,4.03,8.29,5.12
1210319,2300,52.84,51.08,54.24,50.8,52.84,51.08,54.24,50.8,36.14,14359382.00,3.44,3.98,6.96,6.23
1210322,2300,50.48,47.76,50.76,47.4,50.48,47.76,50.76,47.4,32.48,12056629.00,3.68,3.97,7.27,7.51
1210323,2300,48.12,50.0,50.9,47.92,48.12,50.0,50.9,47.92,37.10,15349442.00,3.14,3.98,6.43,6.89
1210324,2300,48.96,50.44,50.48,47.96,48.96,50.44,50.48,47.96,38.00,11971562.00,2.52,3.95,9.93,7.88
1210325,2300,50.76,48.92,53.2,48.64,50.76,48.92,53.2,48.64,36.08,18670083.00,4.56,3.98,13.09,9.82
1210326,2300,48.04,46.96,49.96,46.4,48.04,46.96,49.96,46.4,33.72,19741193.00,3.56,4.01,10.68,11.23
1210329,2300,48.04,48.04,49.48,47.56,48.04,48.04,49.48,47.56,36.20,15851343.00,2.52,4.01,9.12,10.96
1210330,2300,48.04,45.96,48.6,45.92,48.04,45.96,48.6,45.92,33.59,11819025.00,2.68,3.99,5.85,8.55
1210331,2300,45.52,45.6,46.6,44.76,45.52,45.6,46.6,44.76,33.15,14684523.00,1.84,3.98,6.64,7.20
1210401,2300,45.0,44.2,45.28,43.88,45.0,44.2,45.28,43.88,31.41,11995300.00,1.72,3.98,3.18,5.22
1210405,2300,42.84,43.08,43.58,42.68,42.84,43.08,43.58,42.68,30.05,13201475.00,1.52,3.98,4.20,4.68
1210406,2300,43.04,43.08,43.38,42.32,43.04,43.08,43.38,42.32,30.05,11132312.00,1.06,3.96,4.15,3.84
1210407,2300,43.08,41.96,43.22,41.76,43.08,41.96,43.22,41.76,28.61,10051651.00,1.46,3.88,3.78,4.05
1210408,2300,41.36,41.32,41.76,40.92,41.36,41.32,41.76,40.92,27.79,10664030.00,1.04,3.81,3.61,3.85
1210409,2300,41.68,41.24,41.94,40.56,41.68,41.24,41.94,40.56,27.69,11982016.00,1.38,3.57,3.33,3.57
1210412,2300,41.56,40.64,42.36,40.64,41.56,40.64,42.36,40.64,26.85,10427555.00,1.72,3.49,3.01,3.31
1210413,2300,40.68,40.36,40.84,40.0,40.68,40.36,40.84,40.0,26.45,12164103.00,0.84,3.30,2.91,3.08
1210414,2300,40.52,41.24,41.48,40.16,40.52,41.24,41.48,40.16,29.98,14927076.00,1.32,3.19,4.30,3.41
1210415,2300,40.24,39.88,40.44,39.64,40.24,39.88,40.44,39.64,27.76,13289371.00,1.60,3.07,5.01,4.07
1210416,2300,39.84,39.24,40.16,38.92,39.84,39.24,40.16,38.92,26.76,12350742.00,1.24,3.02,5.28,4.87
1210419,2300,39.56,40.68,41.8,39.4,39.56,40.68,41.8,39.4,32.65,20708539.00,2.56,3.01,7.59,5.96
1210420,2300,41.2,41.6,42.96,40.84,41.2,41.6,42.96,40.84,36.18,21666618.00,2.28,3.02,17.05,9.97
1210421,2300,41.8,39.36,42.32,39.16,41.8,39.36,42.32,39.16,31.81,13573761.00,3.16,3.06,20.57,15.07
1210422,2300,39.32,41.8,42.56,39.08,39.32,41.8,42.56,39.08,40.28,28042288.00,3.48,3.09,32.09,23.24
1210423,2300,41.37,40.17,41.58,39.28,41.37,40.17,41.58,39.28,36.97,31224547.00,2.52,3.07,29.52,27.39
1210426,2300,39.77,39.82,40.43,39.63,39.77,39.82,40.43,39.63,36.29,11530522.00,0.80,3.03,37.48,33.03
1210427,2300,39.59,39.01,40.24,38.84,39.59,39.01,40.24,38.84,34.68,13862294.00,1.40,3.00,18.01,28.34
1210428,2300,38.84,38.87,39.39,38.49,38.84,38.87,39.39,38.49,34.39,14357340.00,0.90,2.98,11.25,22.25
1210429,2300,38.15,38.57,40.17,38.0,38.15,38.57,40.17,38.0,33.76,21675843.00,2.17,2.95,8.27,12.51
1210430,2300,39.41,40.16,40.53,38.93,39.41,40.16,40.53,38.93,40.09,19492779.00,1.96,2.93,21.61,13.71
1210503,2300,39.2,38.75,39.62,38.7,39.2,38.75,39.62,38.7,36.74,15508575.00,1.46,2.90,23.39,17.76
1210504,2300,39.75,40.21,42.39,39.46,39.75,40.21,42.39,39.46,42.14,35515326.00,3.64,2.92,34.41,26.47
1210505,2300,39.5,39.19,40.12,38.48,39.5,39.19,40.12,38.48,39.59,12221560.00,1.73,2.83,27.89,28.56
1210506,2300,39.3,38.95,40.88,38.83,39.3,38.95,40.88,38.83,39.00,22085844.00,2.05,2.78,29.23,30.51
1210507,2300,38.92,36.74,39.03,36.58,38.92,36.74,39.03,36.58,33.93,18432747.00,2.45,2.61,14.11,23.74
1210510,2300,36.68,38.35,38.4,36.04,36.68,38.35,38.4,36.04,40.04,24610500.00,2.36,2.52,19.15,20.83
1210511,2300,40.53,41.21,42.15,39.3,40.53,41.21,42.15,39.3,49.06,40345102.00,3.80,2.49,39.34,24.20
1210512,2300,42.78,48.4,49.95,42.66,42.78,48.4,49.95,42.66,63.80,72180768.00,8.74,2.63,73.62,44.04
1210513,2300,45.68,43.75,45.71,42.44,45.68,43.75,45.71,42.44,53.10,43257529.00,5.96,2.68,73.50,62.15
1210514,2300,41.47,38.61,41.5,38.22,41.47,38.61,41.5,38.22,44.26,22622644.00,5.53,2.64,54.25,67.12
1210517,2300,39.37,39.87,41.41,38.65,39.37,39.87,41.41,38.65,46.61,33848061.00,2.80,2.56,33.81,53.86
1210518,2300,39.38,40.45,40.61,38.42,39.38,40.45,40.61,38.42,47.70,28261895.00,2.19,2.55,25.90,37.99
1210519,2300,43.11,42.35,46.32,42.06,43.11,42.35,46.32,42.06,51.22,64815654.00,5.87,2.60,34.87,31.53
1210520,2300,41.18,39.99,41.76,39.6,41.18,39.99,41.76,39.6,46.99,29556749.00,2.75,2.63,35.15,31.98
1210521,2300,39.33,39.48,40.02,38.85,39.33,39.48,40.02,38.85,46.10,24668228.00,1.17,2.61,32.83,34.28
1210524,2300,38.67,37.73,38.73,37.3,38.67,37.73,38.73,37.3,43.10,15660656.00,2.18,2.61,21.76,29.91
1210525,2300,37.47,37.7,38.35,37.38,37.47,37.7,38.35,37.38,43.05,18782327.00,0.97,2.56,16.27,23.62
1210526,2300,37.14,35.9,37.27,35.75,37.14,35.9,37.27,35.75,39.95,22880662.00,1.95,2.56,8.33,15.45
1210527,2300,35.5,34.16,35.52,33.93,35.5,34.16,35.52,33.93,37.17,18914360.00,1.97,2.54,4.62,9.74
1210528,2300,33.82,34.7,34.75,33.66,33.82,34.7,34.75,33.66,38.60,16925556.00,1.09,2.49,3.05,5.34
1210601,2300,33.85,35.53,35.57,33.68,33.85,35.53,35.57,33.68,40.83,19230391.00,1.89,2.46,6.46,4.71
1210602,2300,35.12,34.61,35.45,34.11,35.12,34.61,35.45,34.11,39.13,19932373.00,1.42,2.42,8.53,6.02
1210603,2300,35.68,35.25,36.18,34.72,35.68,35.25,36.18,34.72,40.97,24713646.00,1.57,2.39,10.60,8.53
1210604,2300,34.13,33.39,34.13,33.25,34.13,33.39,34.13,33.25,37.43,19783096.00,2.00,2.38,6.98,8.70
1210607,2300,33.36,32.79,33.7,32.72,33.36,32.79,33.7,32.72,36.34,14137356.00,0.98,2.31,4.58,7.39
1210608,2300,32.57,33.14,33.88,32.52,32.57,33.14,33.88,32.52,37.48,20537313.00,1.36,2.26,2.05,4.54
1210609,2300,32.81,33.68,33.91,32.76,32.81,33.68,33.91,32.76,39.30,16125710.00,1.15,2.23,5.05,3.89
1210610,2300,32.79,31.73,32.98,31.64,32.79,31.73,32.98,31.64,35.32,24325057.00,2.04,2.22,5.95,4.35
1210611,2300,31.06,30.82,31.16,30.58,31.06,30.82,31.16,30.58,33.60,19847134.00,1.15,2.21,5.78,5.59
1210614,2300,30.73,31.11,31.69,30.63,30.73,31.11,31.69,30.63,34.69,20281249.00,1.06,2.19,3.54,5.09
1210615,2300,31.25,31.79,32.03,31.1,31.25,31.79,32.03,31.1,37.28,21526244.00,0.93,2.18,8.76,6.03
1210616,2300,31.37,32.07,32.93,30.81,31.37,32.07,32.93,30.81,38.36,49202144.00,2.12,2.20,16.10,9.47
1210617,2300,32.16,31.89,32.59,30.78,32.16,31.89,32.59,30.78,37.91,31179029.00,1.81,2.21,22.41,15.76
1210618,2300,33.39,34.69,34.88,32.5,33.39,34.69,34.88,32.5,48.18,50296136.00,2.99,2.25,41.13,26.55
1210621,2300,33.45,32.54,34.48,32.04,33.45,32.54,34.48,32.04,42.38,23109905.00,2.65,2.27,43.93,35.82
1210622,2300,32.74,30.87,32.91,30.86,32.74,30.87,32.91,30.86,38.51,18504903.00,2.05,2.28,37.86,40.97
1210623,2300,30.47,30.29,30.62,29.97,30.47,30.29,30.62,29.97,37.23,15040510.00,0.90,2.28,15.95,32.58
1210624,2300,29.52,29.7,29.88,29.42,29.52,29.7,29.88,29.42,35.93,14285419.00,0.87,2.27,5.57,19.79
1210625,2300,29.56,29.15,29.9,29.15,29.56,29.15,29.9,29.15,34.72,15929347.00,0.75,2.26,3.73,8.42
1210628,2300,28.98,29.15,29.63,28.84,28.98,29.15,29.63,28.84,34.72,17050293.00,0.79,2.25,3.42,4.24
1210629,2300,28.99,29.77,29.84,28.88,28.99,29.77,29.84,28.88,37.49,14229320.00,0.96,2.22,6.96,4.70
1210630,2300,29.99,29.46,30.18,29.18,29.99,29.46,30.18,29.18,36.65,19096559.00,1.00,2.19,10.26,6.88
1210701,2300,29.15,28.98,29.42,28.9,29.15,28.98,29.42,28.9,35.33,17965375.00,0.56,2.14,9.33,8.85
1210702,2300,28.27,28.91,29.11,28.07,28.27,28.91,29.11,28.07,35.13,27157863.00,1.04,2.09,8.47,9.35
1210706,2300,28.66,29.57,30.45,28.63,28.66,29.57,30.45,28.63,38.63,25319491.00,1.82,2.08,12.61,10.14
1210707,2300,29.25,29.63,30.63,29.19,29.25,29.63,30.63,29.19,38.95,19602436.00,1.44,2.09,19.09,13.39
1210708,2300,32.24,31.55,32.47,31.03,32.24,31.55,32.47,31.03,48.30,36929442.00,2.84,2.12,32.01,21.24
1210709,2300,30.59,29.43,30.79,29.28,30.59,29.43,30.79,29.28,40.86,23347400.00,2.27,2.14,31.95,27.68
1210712,2300,29.51,29.24,29.66,29.03,29.51,29.24,29.66,29.03,40.26,14056686.00,0.63,2.11,33.28,32.41
1210713,2300,29.25,29.59,29.7,28.61,29.25,29.59,29.7,28.61,41.95,22036662.00,1.09,2.10,25.88,30.37
1210714,2300,28.89,28.91,29.96,28.65,28.89,28.91,29.96,28.65,39.61,27010285.00,1.31,2.09,25.88,28.35
1210715,2300,29.68,29.33,30.02,29.14,29.68,29.33,30.02,29.14,41.77,32807733.00,1.11,2.04,27.42,26.39
1210716,2300,28.69,30.55,30.62,28.51,28.69,30.55,30.62,28.51,47.63,26682315.00,2.11,2.05,34.70,29.33
1210719,2300,32.31,34.91,37.04,32.0,32.31,34.91,37.04,32.0,62.25,79129006.00,6.49,2.14,59.54,40.55
1210720,2300,34.64,31.97,35.23,31.53,34.64,31.97,35.23,31.53,51.76,35415616.00,3.70,2.16,59.18,51.14
1210721,2300,31.24,29.94,31.36,29.87,31.24,29.94,31.36,29.87,45.99,24337861.00,2.10,2.16,46.86,55.19
1210722,2300,30.12,30.47,30.94,29.7,30.12,30.47,30.94,29.7,47.63,24605619.00,1.24,2.11,30.36,45.47
1210723,2300,29.82,30.33,30.44,29.74,29.82,30.33,30.44,29.74,47.23,23222669.00,0.73,1.95,23.01,33.41
1210726,2300,30.69,29.85,31.06,29.85,30.69,29.85,31.06,29.85,45.78,20694192.00,1.21,1.85,21.36,24.91
1210727,2300,30.51,30.86,32.43,30.51,30.51,30.86,32.43,30.51,49.30,39801991.00,2.58,1.79,21.53,21.97
1210728,2300,30.54,29.99,31.42,29.54,30.54,29.99,31.42,29.54,46.50,30245021.00,1.88,1.77,20.20,21.03
1210729,2300,29.85,29.49,29.85,29.29,29.85,29.49,29.85,29.29,44.92,15717948.00,0.70,1.74,18.80,20.18
1210730,2300,30.55,30.21,30.6,29.52,30.55,30.21,30.6,29.52,47.67,21894119.00,1.11,1.65,16.26,18.42
1210802,2300,29.88,31.38,31.54,29.75,29.88,31.38,31.54,29.75,51.89,22800166.00,1.79,1.63,21.69,18.91
1210803,2300,30.88,29.81,31.71,29.8,30.88,29.81,31.71,29.8,46.48,28969839.00,1.91,1.65,22.94,20.29
1210804,2300,30.37,29.77,30.49,29.48,30.37,29.77,30.49,29.48,46.35,17489623.00,1.01,1.62,21.22,21.95
1210805,2300,29.5,29.05,29.54,29.01,29.5,29.05,29.54,29.01,43.92,18181607.00,0.76,1.62,10.36,18.17
1210806,2300,28.76,28.3,28.95,28.26,28.76,28.3,28.95,28.26,41.48,19026382.00,0.79,1.59,5.69,12.43
